tray_id,tray_type,rack_position,elevation_m,heat_load_W,mass_flow_kg_s,target_flow_LPM,actual_flow_LPM,flow_error_percent,supply_pressure_kPa,return_pressure_kPa,branch_dP_kPa,T_in_C,T_out_C,deltaT_C,return_mix_C,coldplate_dP_kPa,qdc_dP_kPa,branch_other_dP_kPa,orifice_diameter_mm,orifice_reference_density_kg_m3,balancing_restriction_K,orifice_Cd,orifice_dP_kPa
S02,switch,11,0.7333333333333333,1240.0,0.04966132891964711,1.2876427829698855,2.9141122104438404,126.31371440785635,71.48800298780233,-5.68503326621012,77.17303625401244,35.0,41.06336433217325,6.063364332173251,47.6616549739623,49.32495180130757,12.331237950326893,15.51684650237796,,1020.9841589169566,0.0,0.62,0.0
S03,switch,12,0.7999999999999999,1240.0,0.04962032756626739,1.2876427829698855,2.911706263057255,126.1268654293659,70.75829633320859,-6.289272589526172,77.04756892273475,35.0,41.068370810697445,6.068370810697445,47.94866047332414,49.24353815567351,12.310884538918378,15.493146228142871,,1020.9829072973257,0.0,0.62,0.0
S04,switch,13,0.8666666666666667,1240.0,0.04958250908044219,1.2876427829698855,2.9094870854049204,125.95452122943055,70.03358266351701,-6.898348309103704,76.93193097262072,35.0,41.07299597996507,6.0729959799650715,48.26127159648894,49.168504134242646,12.292126033560661,15.471300804817384,,1020.9817510050087,0.0,0.62,0.0
S05,switch,14,0.9333333333333333,1240.0,0.04954774049316143,1.2876427829698855,2.907446874904338,125.79607584942565,69.31365252787725,-7.5120420252935185,76.82569455317076,35.0,41.07725437399159,6.077254373991593,48.60314921073865,49.09957175955337,12.274892939888343,15.45122985372904,,1020.9806864065022,0.0,0.62,0.0
S06,switch,15,1.0,1240.0,0.0495158875964288,1.2876427829698855,2.9055777562696603,125.6509176844906,68.59829672278396,-8.130134146424727,76.72843086920868,35.0,41.08116090462562,6.081160904625619,48.97868132844633,49.03646248924342,12.259115622310855,15.432852757654379,,1020.9797097738435,0.0,0.62,0.0
S07,switch,16,1.0666666666666667,1240.0,0.0494868148583317,1.2876427829698855,2.9038717765280215,125.51842909649073,67.8873061995627,-8.752403494773578,76.63970969433629,35.0,41.084730855130545,6.084730855130545,49.39317325950742,48.978896896455986,12.244724224113996,15.416088573766272,,1020.9788172862173,0.0,0.62,0.0
S08,switch,17,1.1333333333333333,1240.0,0.04946038530729864,1.2876427829698855,2.902320898227793,125.3979858865617,67.1804719706976,-9.378626828191987,76.5590987988896,35.0,41.08797987792673,6.087979877926728,49.853100732405096,48.92659429492887,12.231648573732217,15.400855930228488,,1020.9780050305183,0.0,0.62,0.0
S09,switch,18,1.2,1240.0,0.049436460375423506,1.2876427829698855,2.9009169902449,125.28895658111605,66.4775850143409,-10.00857824760695,76.48616326194787,35.0,41.09092399781048,6.090923997810478,50.366451731760264,48.87927228901637,12.219818072254093,15.387072900677369,,1020.9772690005474,0.0,0.62,0.0
C10,compute,19,1.2666666666666666,5800.0,0.08831238992075363,6.022845275181723,5.182145129824173,-13.958521378953806,65.77843617617864,-10.64202844779532,76.42046462397397,35.0,50.92930193996983,15.929301939969832,50.94319557894579,42.89493017433375,17.937879891085025,15.587654558555192,,1018.5176745150076,0.0,0.62,0.0
C11,compute,20,1.3333333333333333,5800.0,0.08828106164830153,6.022845275181723,5.180306795988353,-13.98904405971061,65.08544714967597,-11.281499527674642,76.36694667735061,35.0,50.934943863513865,15.934943863513865,50.94493398812068,42.86450215163168,17.925155445227794,15.57728908049113,,1018.5162640341216,0.0,0.62,0.0
C12,compute,21,1.4,5800.0,0.08825607717228907,6.022845275181723,5.178840714266351,-14.013386071750064,64.39794815459972,-11.92633093743446,76.32427909203417,35.0,50.939446195133314,15.939446195133314,50.946362171425676,42.84024336812575,17.915010863034404,15.569024860873979,,1018.5151384512167,0.0,0.62,0.0
C13,compute,22,1.4666666666666666,5800.0,0.0882366578212393,6.022845275181723,5.177701192444359,-14.032306063380723,63.71526514909345,-12.57585841756699,76.29112356666043,35.0,50.94294742015603,15.942947420156031,50.94751541766988,42.82139280904358,17.90712790196368,15.562602855653195,,1018.514263144961,0.0,0.62,0.0
C14,compute,23,1.5333333333333332,5800.0,0.08822201697059957,6.022845275181723,5.176842071624424,-14.046570431477226,63.03671850239088,-13.22941279386111,76.26613129625198,35.0,50.945588119366334,15.945588119366334,50.94842933131093,42.807183530984176,17.901185840229747,15.557761925038065,,1018.5136029701584,0.0,0.62,0.0
C15,compute,24,1.5999999999999999,5800.0,0.08821135848813295,6.022845275181723,5.176216635000467,-14.056954836112945,62.36162120277312,-13.88631836328423,76.24793956605735,35.0,50.94751108844122,15.947511088441217,50.949139792508504,42.79684071477048,17.896860662540384,15.554238188746485,,1018.5131222278897,0.0,0.62,0.0
C16,compute,25,1.6666666666666667,5800.0,0.08820387416902953,6.022845275181723,5.175777457351366,-14.064246699493705,61.68927620698916,-14.545890522877302,76.23516672986646,35.0,50.948861662395984,15.948861662395984,50.949682767795025,42.78957880134297,17.893823862379787,15.551764066143711,,1018.5127845844011,0.0,0.62,0.0
C17,compute,26,1.7333333333333334,5800.0,0.08819881526340972,6.022845275181723,5.175480602253871,-14.069175517750383,61.01910192927358,-15.207431805600809,76.2265337348744,35.0,50.94977469080635,15.94977469080635,50.95009335220061,42.784670576279915,17.891771331898877,15.550091826695581,,1018.5125563272984,0.0,0.62,0.0
C18,compute,27,1.8,5800.0,0.0881952842595276,6.022845275181723,5.17527340398206,-14.072615723539247,60.35019196752982,-15.870316414707947,76.22050838223777,35.0,50.95041202632825,15.950412026328252,50.95041202632825,42.78124491090383,17.89033878092342,15.548924690410516,,1018.512396993418,0.0,0.62,0.0
