sample,design,coolant,operating_variation,actual_supply_C,actual_compute_fraction,actual_switch_fraction,draw_coldplate_multiplier,draw_qdc_multiplier,draw_tubing_multiplier,draw_restriction_multiplier,draw_compute_load_multiplier,draw_switch_load_multiplier,draw_supply_C,draw_flow_LPM,draw_viscosity_multiplier,draw_roughness_m,draw_efficiency,M_flow,CV_flow,M_thermal,RMS_target_error,max_abs_target_error,zero_load_flow_fraction,T_out_max_C,T_out_min_C,outlet_spread_K,rack_dp_Pa,system_dp_Pa,rack_flow_LPM,heat_W,T_return_C,rack_deltaT_K,pump_hydraulic_W,pump_electrical_W,header_volume_m3,min_header_ID_m,max_header_ID_m,max_header_velocity_m_s,resolved_fluid_volume_m3,minimum_normalized_margin,feasible,error
4,C,water,True,31.45793775361496,0.8166532953910903,0.9961053318105137,1.2420719991697424,0.8786902022973265,1.2549311920058872,0.7603910683953996,0.8166532953910903,0.9961053318105137,31.45793775361496,126.32391314922683,1.0471566796129173,1.9058331429959456e-06,0.5493012959708469,1.0412555767353777,0.4711661056904724,0.07590383629027109,0.023949649405546884,0.040319219641751586,0.0,42.927323175746324,42.093255399399595,0.8340677763467284,120325.38268845751,120325.38268845751,126.32391314922683,96375.13954183515,42.46486156206663,11.006923808451688,253.33288653973648,461.1911320762324,0.004082813812605295,0.038,0.038,1.8638102641332333,0.005694450843896859,-0.08863732319673391,False,
4,D,water,True,31.45793775361496,0.8166532953910903,0.9961053318105137,1.2420719991697424,0.8786902022973265,1.2549311920058872,0.7603910683953996,0.8166532953910903,0.9961053318105137,31.45793775361496,126.32391314922683,1.0471566796129173,1.9058331429959456e-06,0.5493012959708469,1.0465575015947546,0.4732515577409582,0.08670017875469417,0.028281331061821614,0.049147914501759614,0.0,43.03382225287794,42.075882865820745,0.9579393870571948,128162.06859655037,128162.06859655037,126.32391314922683,96375.13954183515,42.46486156206663,11.006923808451688,269.83223370693133,491.2281032034051,0.003842939613395669,0.035260164829076075,0.038488037593577065,1.8234671701869432,0.0054545766446872325,-0.15678241804971527,False,
4,E,water,True,31.45793775361496,0.8166532953910903,0.9961053318105137,1.2420719991697424,0.8786902022973265,1.2549311920058872,0.7603910683953996,0.8166532953910903,0.9961053318105137,31.45793775361496,126.32391314922683,1.0471566796129173,1.9058331429959456e-06,0.5493012959708469,1.037971283226853,0.47159849785420827,0.07431390817987671,0.02467033615221066,0.04148926454230399,0.0,42.94132446585513,42.12190356923867,0.8194208966164638,122671.5385157729,122671.5385157729,126.32391314922683,96375.13954183515,42.46486156206663,11.006923808451688,258.2724796224755,470.18363422208785,0.003842939613395669,0.035260164829076075,0.038488037593577065,1.8234671701869427,0.0054545766446872325,-0.10903867821686777,False,
5,baseline,PG25,True,26.04056871174745,0.8177557728112902,1.131923068770566,0.9106439363788748,1.1512898989378235,0.9350749196332613,0.7969242244429879,0.8177557728112902,1.131923068770566,26.04056871174745,126.14404577242482,0.9048728334566959,2.0112629810399976e-05,0.5288788473082074,0.568851374338661,0.2438339974920346,0.7480771518441912,0.4109733619849471,0.7402788018554612,0.0,38.72799956722514,32.38799279503104,6.340006772194101,88549.74640998116,88549.74640998116,126.14404577242482,98005.96412897823,37.080552678154675,11.039983966407249,186.16705440462124,352.00321463439286,0.004082813812605295,0.038,0.038,1.8637988936431826,0.005694450843896859,-0.05120038143687348,False,
5,C,PG25,True,26.04056871174745,0.8177557728112902,1.131923068770566,0.9106439363788748,1.1512898989378235,0.9350749196332613,0.7969242244429879,0.8177557728112902,1.131923068770566,26.04056871174745,126.14404577242482,0.9048728334566959,2.0112629810399976e-05,0.5288788473082074,1.073220053671406,0.48448837700538067,0.2606504673164393,0.10972233736450471,0.18757852483287316,0.0,39.625350542660954,36.43915237351467,3.18619816914628,114635.55642312505,114635.55642312505,126.14404577242482,98005.96412897823,37.080552678154675,11.039983966407249,241.00988127643458,455.69960398885945,0.004082813812605295,0.038,0.038,1.8637988936431835,0.005694450843896859,-0.05120038143687348,False,
5,D,PG25,True,26.04056871174745,0.8177557728112902,1.131923068770566,0.9106439363788748,1.1512898989378235,0.9350749196332613,0.7969242244429879,0.8177557728112902,1.131923068770566,26.04056871174745,126.14404577242482,0.9048728334566959,2.0112629810399976e-05,0.5288788473082074,1.0785490750789826,0.48579825017793304,0.26887962812333077,0.11254188943555803,0.19254367195175873,0.0,39.70874644276432,36.41369518969401,3.295051253070312,123235.32641149269,123235.32641149269,126.14404577242482,98005.96412897823,37.080552678154675,11.039983966407249,259.09004426051746,489.8854351600323,0.003842939613395669,0.035260164829076075,0.038488037593577065,1.8224650449074042,0.0054545766446872325,-0.11270719389981709,False,
5,E,PG25,True,26.04056871174745,0.8177557728112902,1.131923068770566,0.9106439363788748,1.1512898989378235,0.9350749196332613,0.7969242244429879,0.8177557728112902,1.131923068770566,26.04056871174745,126.14404577242482,0.9048728334566959,2.0112629810399976e-05,0.5288788473082074,1.0642343579603128,0.48471059180923043,0.2536866671872138,0.11017156483787056,0.18779832959694562,0.0,39.62902090590188,36.50749942254521,3.1215214833566733,117169.35908827366,117169.35908827366,126.14404577242482,98005.96412897823,37.080552678154675,11.039983966407249,246.33694993261457,465.7719838605309,0.003842939613395669,0.035260164829076075,0.038488037593577065,1.8224650449074034,0.0054545766446872325,-0.05995965195878209,False,
6,baseline,PG25,True,39.91331558765676,0.8434812431025498,1.0108823903695718,0.9950619333671381,0.8723531658714531,0.8519764085764479,0.7432928449276205,0.8434812431025498,1.0108823903695718,39.91331558765676,90.99235241608889,0.9743977027633097,4.752291979816574e-05,0.538560983206536,0.5668369491157258,0.24919340722279854,0.9149098120429291,0.5302437273269128,0.9784169399356207,0.0,58.02573773096327,47.78441165289246,10.241326078070813,45863.37792555299,45863.37792555299,90.99235241608889,99340.88925643063,55.47112576430146,15.557810176644693,69.55361078656982,129.14714016684772,0.004082813812605295,0.038,0.038,1.347476544135563,0.005694450843896859,-0.06272948129648201,False,
6,C,PG25,True,39.91331558765676,0.8434812431025498,1.0108823903695718,0.9950619333671381,0.8723531658714531,0.8519764085764479,0.7432928449276205,0.8434812431025498,1.0108823903695718,39.91331558765676,90.99235241608889,0.9743977027633097,4.752291979816574e-05,0.538560983206536,1.0467826005929852,0.4790267553613035,0.08653730473091055,0.03292234645116917,0.056384111047684426,0.0,56.39890267788161,55.03295266405922,1.3659500138223848,58703.95305077718,58703.95305077718,90.99235241608889,99340.88925643063,55.47112576430146,15.557810176644693,89.02684640356424,165.3050428449303,0.004082813812605295,0.038,0.038,1.347476544135563,0.005694450843896859,-0.06272948129648201,False,
6,D,PG25,True,39.91331558765676,0.8434812431025498,1.0108823903695718,0.9950619333671381,0.8723531658714531,0.8519764085764479,0.7432928449276205,0.8434812431025498,1.0108823903695718,39.91331558765676,90.99235241608889,0.9743977027633097,4.752291979816574e-05,0.538560983206536,1.0506572448837435,0.48065835078876284,0.09490495719500654,0.03667077571810395,0.06335725740320838,0.0,56.521388689616856,55.01643701052899,1.504951679087867,62871.46012890301,62871.46012890301,90.99235241608889,99340.88925643063,55.47112576430152,15.55781017664475,95.3470342827204,177.0403673044306,0.003842939613395669,0.035260164829076075,0.038488037593577065,1.3175932816010312,0.0054545766446872325,-0.06272948129648201,False,
6,E,PG25,True,39.91331558765676,0.8434812431025498,1.0108823903695718,0.9950619333671381,0.8723531658714531,0.8519764085764479,0.7432928449276205,0.8434812431025498,1.0108823903695718,39.91331558765676,90.99235241608889,0.9743977027633097,4.752291979816574e-05,0.538560983206536,1.05116976889906,0.479362544298154,0.09036475629474208,0.03353175914287278,0.05698247764750158,0.0,56.40934230889678,54.98695093244845,1.4223913764483314,59957.07660095663,59957.07660095663,90.99235241608889,99340.88925643063,55.47112576430152,15.55781017664475,90.92725739854471,168.83372586178317,0.003842939613395669,0.035260164829076075,0.038488037593577065,1.3175932816010312,0.0054545766446872325,-0.06272948129648201,False,
7,baseline,water,True,39.5414644514214,0.8232577624961641,1.1630531910333388,0.9312899030863274,0.9330899259555129,1.1387394795562078,0.927515958828271,0.8232577624961641,1.1630531910333388,39.5414644514214,111.16665704736795,1.0157379819633054,6.251763703423667e-06,0.651224887978297,0.5757603508344709,0.24688665488596756,0.7196696343670052,0.387473591364963,0.7019725256374683,0.0,54.2955226268582,47.106575517312535,7.188947109545666,61566.34514105531,61566.34514105531,111.16665704736795,98927.78401653159,52.41600074862981,12.874536297208408,114.0687462659264,175.16029926320616,0.004082813812605295,0.038,0.038,1.6427385281602702,0.005694450843896859,0.0,True,
7,C,water,True,39.5414644514214,0.8232577624961641,1.1630531910333388,0.9312899030863274,0.9330899259555129,1.1387394795562078,0.927515958828271,0.8232577624961641,1.1630531910333388,39.5414644514214,111.16665704736795,1.0157379819633054,6.251763703423667e-06,0.651224887978297,1.1019652535123534,0.501281822499771,0.35292489340337024,0.15373891768680473,0.2636070585034232,0.0,57.02274145175568,51.596425632516855,5.426315819238823,80740.02300356013,80740.02300356013,111.16665704736795,98927.78401653159,52.41600074862981,12.874536297208408,149.59330745388948,229.71067324883148,0.004082813812605295,0.038,0.038,1.6427385281602702,0.005694450843896859,0.0,True,
7,D,water,True,39.5414644514214,0.8232577624961641,1.1630531910333388,0.9312899030863274,0.9330899259555129,1.1387394795562078,0.927515958828271,0.8232577624961641,1.1630531910333388,39.5414644514214,111.16665704736795,1.0157379819633054,6.251763703423667e-06,0.651224887978297,1.1052037704878135,0.5013707114221966,0.3562999159425442,0.15393213452400284,0.26454283914441534,0.0,57.04497308787552,51.57162297384701,5.473350114028506,87889.23507519894,87889.23507519894,111.16665704736795,98927.78401653159,52.41600074862981,12.874536297208408,162.83920756266906,250.05065157782468,0.003842939613395669,0.035260164829076075,0.038488037593577065,1.6063071803002622,0.0054545766446872325,0.0,True,
7,E,water,True,39.5414644514214,0.8232577624961641,1.1630531910333388,0.9312899030863274,0.9330899259555129,1.1387394795562078,0.927515958828271,0.8232577624961641,1.1630531910333388,39.5414644514214,111.16665704736795,1.0157379819633054,6.251763703423667e-06,0.651224887978297,1.0942203271573328,0.5013478053283826,0.3457919889505469,0.1538754366731221,0.2624948708788663,0.0,56.996392174434504,51.66003433396247,5.336357840472033,82758.78079923229,82758.78079923229,111.16665704736795,98927.78401653159,52.41600074862981,12.874536297208408,153.33361671277595,235.45417188952092,0.003842939613395669,0.035260164829076075,0.038488037593577065,1.6063071803002622,0.0054545766446872325,0.0,True,
8,baseline,PG25,True,35.61098839937516,0.7744231658375729,0.9858329705700106,1.0746507561313525,1.001261960876256,1.2072097211496804,1.185531523522991,0.7744231658375729,0.9858329705700106,35.61098839937516,124.5764670285422,0.9478459044340357,4.0725112063125944e-05,0.5367478931113454,0.5817441694638307,0.24831324586576406,0.846438847490695,0.47560412543021474,0.8755066508539168,0.0,47.77640415632817,41.21398456544512,6.562419590883053,95278.82063167731,95278.82063167731,124.5764670285422,91851.67446500392,46.113198322502114,10.50220992312694,197.82498094900893,368.5621937000715,0.004082813812605295,0.038,0.038,1.8401975370395198,0.005694450843896859,-0.038137225237851645,False,
8,C,PG25,True,35.61098839937516,0.7744231658375729,0.9858329705700106,1.0746507561313525,1.001261960876256,1.2072097211496804,1.185531523522991,0.7744231658375729,0.9858329705700106,35.61098839937516,124.5764670285422,0.9478459044340357,4.0725112063125944e-05,0.5367478931113454,1.1266520580433468,0.5082967460582009,0.30063207702911554,0.12790686163522624,0.2190084200117679,0.0,49.0534694951528,45.46501957039459,3.5884499247582085,125843.12323964787,125843.12323964787,124.5764670285422,91851.67446500392,46.113198322502114,10.50220992312694,261.2848615505461,486.7925238345444,0.004082813812605295,0.038,0.038,1.8401975370395194,0.005694450843896859,-0.12470368407610817,False,
8,D,PG25,True,35.61098839937516,0.7744231658375729,0.9858329705700106,1.0746507561313525,1.001261960876256,1.2072097211496804,1.185531523522991,0.7744231658375729,0.9858329705700106,35.61098839937516,124.5764670285422,0.9478459044340357,4.0725112063125944e-05,0.5367478931113454,1.125212323288283,0.5077804008189126,0.2982403049630382,0.12672008911528673,0.21757018806543654,0.0,49.02880019913272,45.471478521942345,3.557321677190373,137716.5170487275,137716.5170487275,124.5764670285422,91851.67446500392,46.113198322502114,10.50220992312694,285.93728575677454,532.7217664503406,0.003842939613395669,0.035260164829076075,0.038488037593577065,1.7993871004095967,0.0054545766446872325,-0.22795058676375698,False,
8,E,PG25,True,35.61098839937516,0.7744231658375729,0.9858329705700106,1.0746507561313525,1.001261960876256,1.2072097211496804,1.185531523522991,0.7744231658375729,0.9858329705700106,35.61098839937516,124.5764670285422,0.9478459044340357,4.0725112063125944e-05,0.5367478931113454,1.1209720491595674,0.5082915368280029,0.2949400968078247,0.1278925303810075,0.21753365885427858,0.0,49.028174810279666,45.50117010547251,3.5270047048071547,128953.71839082375,128953.71839082375,124.5764670285422,91851.67446500392,46.113198322502114,10.50220992312694,267.7433107887062,498.8250801259583,0.003842939613395669,0.035260164829076075,0.038488037593577065,1.7993871004095967,0.0054545766446872325,-0.15175233756459405,False,
9,baseline,water,True,28.213016279681902,0.8511901238692505,0.989850111409457,0.837278881043908,1.2705968070447482,1.1715742338057467,1.0329152325638806,0.8511901238692505,0.989850111409457,28.213016279681902,110.40347916033897,1.0081750965653835,4.5096193746645893e-05,0.7383035263110123,0.5483222629248085,0.23882050222559278,0.9393791121351669,0.5854643028334061,1.0270214119938768,0.0,43.507797681670695,34.646518398482954,8.861279283187741,65758.69654945756,65758.69654945756,110.40347916033897,99910.97617527927,41.25548091012172,13.042464630439838,120.99981473515153,163.88898389763352,0.004082813812605295,0.038,0.038,1.6297077271825038,0.005694450843896859,0.0,True,
9,C,water,True,28.213016279681902,0.8511901238692505,0.989850111409457,0.837278881043908,1.2705968070447482,1.1715742338057467,1.0329152325638806,0.8511901238692505,0.989850111409457,28.213016279681902,110.40347916033897,1.0081750965653835,4.5096193746645893e-05,0.7383035263110123,1.0955484533309428,0.5023933090373534,0.17252427761416148,0.07485460107463694,0.12948377466408448,0.0,43.19573724444655,40.782958712625145,2.4127785318214023,87271.63315453527,87271.63315453527,110.40347916033897,99910.97617527927,41.25548091012172,13.042464630439838,160.58486553775805,217.50521271397972,0.004082813812605295,0.038,0.038,1.6297077271825038,0.005694450843896859,0.0,True,
9,D,water,True,28.213016279681902,0.8511901238692505,0.989850111409457,0.837278881043908,1.2705968070447482,1.1715742338057467,1.0329152325638806,0.8511901238692505,0.989850111409457,28.213016279681902,110.40347916033897,1.0081750965653835,4.5096193746645893e-05,0.7383035263110123,1.0986993845853745,0.5023955842504163,0.17551752171037158,0.0748486655494042,0.13019486277878312,0.0,43.20798737866619,40.75654016403189,2.4514472146342996,95094.36914249138,95094.36914249138,110.40347916033897,99910.97617527927,41.25548091012172,13.042464630439838,174.97915336481051,237.00164922563312,0.003842939613395669,0.035260164829076075,0.038488037593577065,1.5936580391194815,0.0054545766446872325,0.0,True,
9,E,water,True,28.213016279681902,0.8511901238692505,0.989850111409457,0.837278881043908,1.2705968070447482,1.1715742338057467,1.0329152325638806,0.8511901238692505,0.989850111409457,28.213016279681902,110.40347916033897,1.0081750965653835,4.5096193746645893e-05,0.7383035263110123,1.101719635191866,0.5024161894028282,0.17667243708999006,0.07490426015464512,0.12866769398914854,0.0,43.18170300985861,40.72472557679606,2.456977433062548,89420.61230734398,89420.61230734398,110.40347916033897,99910.97617527927,41.25548091012172,13.042464630439838,164.53911178964339,222.86106719789777,0.003842939613395669,0.035260164829076075,0.038488037593577065,1.5936580391194817,0.0054545766446872325,0.0,True,
10,baseline,PG25,True,39.11964256252608,0.8190690318669585,1.1066774504082697,1.203330557372312,1.076649182183814,0.8824712816694101,0.7827961305907086,0.8190690318669585,1.1066774504082697,39.11964256252608,96.31605639550142,0.9792350800883092,1.5413280806422585e-05,0.6172517567411749,0.5748932908058875,0.24240389777527838,0.776461198583449,0.43639172411326504,0.7771874264340038,0.0,55.85993593706331,47.27248203406185,8.58745390300146,57947.45437417452,57947.45437417452,96.31605639550142,97861.32727346676,53.59766137550997,14.478018812983862,93.02117139131231,150.70215738619243,0.004082813812605295,0.038,0.038,1.4255492802988934,0.005694450843896859,-0.006137496484871925,False,
10,C,PG25,True,39.11964256252608,0.8190690318669585,1.1066774504082697,1.203330557372312,1.076649182183814,0.8824712816694101,0.7827961305907086,0.8190690318669585,1.1066774504082697,39.11964256252608,96.31605639550142,0.9792350800883092,1.5413280806422585e-05,0.6172517567411749,1.0447186932247639,0.4719389018269882,0.1812256375601648,0.07257487268483376,0.12677334630048698,0.0,55.69533875893876,52.918337251235926,2.7770015077028347,74325.46145056731,74325.46145056731,96.31605639550142,97861.32727346676,53.59766137550997,14.478018812983862,119.31225561157513,193.2959352622871,0.004082813812605295,0.038,0.038,1.4255492802988932,0.005694450843896859,-0.006137496484871925,False,
10,D,PG25,True,39.11964256252608,0.8190690318669585,1.1066774504082697,1.203330557372312,1.076649182183814,0.8824712816694101,0.7827961305907086,0.8190690318669585,1.1066774504082697,39.11964256252608,96.31605639550142,0.9792350800883092,1.5413280806422585e-05,0.6172517567411749,1.0490513786736417,0.4740023818015376,0.1905284990227191,0.07700181736186429,0.1343469359053427,0.0,55.84006620099268,52.903676793677846,2.9363894073148344,79222.01280998095,79222.01280998095,96.31605639550142,97861.32727346676,53.59766137550997,14.478018812983862,127.17253089285435,206.03024536417828,0.003842939613395669,0.035260164829076075,0.038488037593577065,1.3939345827485075,0.0054545766446872325,-0.006137496484871925,False,
10,E,PG25,True,39.11964256252608,0.8190690318669585,1.1066774504082697,1.203330557372312,1.076649182183814,0.8824712816694101,0.7827961305907086,0.8190690318669585,1.1066774504082697,39.11964256252608,96.31605639550142,0.9792350800883092,1.5413280806422585e-05,0.6172517567411749,1.0420447792551888,0.47228366782259273,0.17966165363098274,0.07319076437898575,0.12741144172545846,0.0,55.70743571406132,52.947601558644465,2.759834155416854,75780.58127185212,75780.58127185212,96.31605639550142,97861.32727346676,53.59766137550997,14.478018812983862,121.64811232439313,197.08022050296478,0.003842939613395669,0.035260164829076075,0.038488037593577065,1.3939345827485077,0.0054545766446872325,-0.006137496484871925,False,
11,baseline,water,True,28.83070788563781,0.7629796621067186,1.176091505791181,0.7331735619960841,1.1022479880883829,0.899693518947524,0.8851235523949271,0.7629796621067186,1.176091505791181,28.83070788563781,112.58598361466117,0.9387514324461598,4.194364105018238e-05,0.668500292823089,0.544894965314952,0.24520944775402506,0.6047519100976276,0.32049536867936684,0.5646229109498772,0.0,42.225315781645975,36.42241689121323,5.802898890432743,59192.77940280781,59192.77940280781,112.58598361466117,92780.25792857102,40.70970709129506,11.878999205657237,111.07128819917956,166.14994696580234,0.004082813812605295,0.038,0.038,1.6612709114869213,0.005694450843896859,0.0,True,
11,C,water,True,28.83070788563781,0.7629796621067186,1.176091505791181,0.7331735619960841,1.1022479880883829,0.899693518947524,0.8851235523949271,0.7629796621067186,1.176091505791181,28.83070788563781,112.58598361466117,0.9387514324461598,4.194364105018238e-05,0.668500292823089,1.0863156759009973,0.5030648475725913,0.41877488762771053,0.1896858273782087,0.32183960812360163,0.0,46.347848456270185,39.9633613080054,6.384487148264782,77918.1412282399,77918.1412282399,112.58598361466117,92780.25792857102,40.70970709129506,11.878999205657237,146.2081761934579,218.71071376202107,0.004082813812605295,0.038,0.038,1.661270911486921,0.005694450843896859,0.0,True,
11,D,water,True,28.83070788563781,0.7629796621067186,1.176091505791181,0.7331735619960841,1.1022479880883829,0.899693518947524,0.8851235523949271,0.7629796621067186,1.176091505791181,28.83070788563781,112.58598361466117,0.9387514324461598,4.194364105018238e-05,0.668500292823089,1.0865656289709624,0.5030305858795611,0.4192517145880377,0.18962218136331055,0.3222229209089975,0.0,46.35775531861617,39.96265415301474,6.395101165601432,85002.58733405685,85002.58733405685,112.58598361466117,92780.25792857102,40.70970709129506,11.878999205657237,159.50166507993217,238.59625312406928,0.003842939613395669,0.035260164829076075,0.038488037593577065,1.6251621710136697,0.0054545766446872325,0.0,True,
