M_flow,CV_flow,M_thermal,RMS_target_error,max_abs_target_error,zero_load_flow_fraction,T_out_max_C,T_out_min_C,outlet_spread_K,rack_dp_Pa,system_dp_Pa,rack_flow_LPM,heat_W,T_return_C,rack_deltaT_K,pump_hydraulic_W,pump_electrical_W,header_volume_m3,min_header_ID_m,max_header_ID_m,max_header_velocity_m_s,resolved_fluid_volume_m3,minimum_normalized_margin,feasible,design,objective
0.5364589663859313,0.24451111320721097,1.057289007175159,0.7349159697275627,1.265297422941159,0.0,55.96999582540781,46.06506379464389,9.904932030763916,79833.85472782559,79833.85472782559,120.0,115560.0,53.72642027106809,13.726420271068093,159.66770945565116,266.11284909275196,0.004082813812605295,0.038,0.038,1.7754359387857443,0.005694450843896859,0.0,True,D,0.8021786427046973
0.9584052639668378,0.44476852413038903,0.29723979460937716,0.16400546366613467,0.28363504820732294,0.0,54.23041161856219,50.69732374547857,3.533087873083616,99148.19557213172,99148.19557213172,120.0,115560.0,53.72642027106804,13.726420271068037,198.29639114426345,330.4939852404391,0.004082813812605295,0.038,0.038,1.7754359387857443,0.005694450843896859,0.0,True,D,0.2219165988554628
0.09579850015578292,0.04471878951968027,1.7396283249528974,1.5589734515103686,2.670971527163249,0.0,58.88081336326394,43.67976868090858,15.20104468235536,934829.1706643959,934829.1706643959,122.08602667110671,115560.0,53.49226613543391,13.492266135433908,1902.1596510443667,3170.2660850739444,0.005144546507710654,0.028782536348297715,0.04976433310958066,1.419646416709461,0.006756183539002218,-7.142672079373502,False,D,1.937360403076373
0.21527805744390754,0.10023701773225058,1.8409780049179274,1.7171944111046795,2.944216824984855,0.0,62.54738101911431,43.92117810626331,18.626202912851,779157.5057557333,779157.5057557333,106.62951313849446,115560.0,55.44438876059331,15.444388760593313,1384.686424948959,2307.810708248265,0.0027480086600152704,0.02356399526549393,0.036075727346676384,2.0779669234896305,0.004359645691306834,-5.775282658745508,False,D,2.0249611394491875
0.4063008386318841,0.18594480794669024,1.2245244225400034,0.9017345778389012,1.5504458447202631,0.0,61.676728394203224,47.06975942448702,14.606968969716206,324518.07420556096,324518.07420556096,91.42567964129854,115560.0,58.00715716332547,18.007157163325473,494.4880915021461,824.1468191702436,0.00293954592919105,0.020250949714840507,0.04494752492498454,2.742492803729789,0.0045511829604826136,-1.8218962974396604,False,D,1.0469205644049635
0.5094527048109837,0.23959645679344221,2.0577298784407714,2.114430469525049,3.622904489414261,0.0,68.71923209356635,43.81597898724584,24.903253106320506,419289.41428522306,419289.41428522306,93.48445989139097,115560.0,57.61143487342184,17.611434873421842,653.2840738771957,1088.8067897953263,0.004860779199928855,0.03188120855885744,0.04841014851042254,0.9262453508308996,0.006472416231220419,-2.6459949068280264,False,D,2.32227676191691
0.07795451609517229,0.035723101775785936,1.5800832423636242,1.3297335606437632,2.2788544269178628,0.0,59.187950366301834,44.430682455098804,14.75726791120303,572143.4872961943,572143.4872961943,113.51027493955527,115560.0,54.50982395042797,14.509823950427972,1082.4027424644496,1804.0045707740828,0.004225386619622076,0.032114130667093704,0.04445682591450135,1.2611202783290565,0.00583702365091364,-3.9751607590973417,False,D,1.5721753739660045
0.027557247015015236,0.012264425086199036,1.6779851684381053,1.4663826186357614,2.5130636716028185,0.0,58.81030623358197,43.919697604996315,14.890608628585653,347157.9103926492,347157.9103926492,119.76123614145493,115560.0,53.753740637416286,13.753740637416286,692.9343414151352,1154.8905690252254,0.00563576546719368,0.037989290359581665,0.04981580534917621,1.0689220286761416,0.0072474024984852435,-2.0187644381969494,False,D,1.6428630779244022
0.5332581437432811,0.24976056231353508,2.0743665314791846,2.1433885594947473,3.6760932905380552,0.0,64.71916960341298,43.21295395620092,21.50621564721206,667373.1281761613,667373.1281761613,109.77524602996998,115560.0,55.00261529991559,15.00261529991559,1221.0174889888133,2035.0291483146889,0.003406989142574327,0.019942319525684118,0.04640333203479725,2.273996072630704,0.00501862617386589,-4.803244592836186,False,D,2.427746657169889
0.9200527799073267,0.4162219082269024,0.4439297114054483,0.2465443855917312,0.43154394665562373,0.0,53.93248248180254,49.1398488308937,4.79263365090884,234661.01357687364,234661.01357687364,125.96104167319311,115560.0,53.07785211634621,13.077852116346207,492.6357618371719,821.0596030619532,0.0021277295994443068,0.018356503129813885,0.03161520655056346,3.332997040158851,0.0037393666307358707,-1.080372509891181,False,D,0.3483685469268647
