tray_id,tray_type,rack_position,elevation_m,heat_load_W,mass_flow_kg_s,target_flow_LPM,actual_flow_LPM,flow_error_percent,supply_pressure_kPa,return_pressure_kPa,branch_dP_kPa,T_in_C,T_out_C,deltaT_C,return_mix_C,coldplate_dP_kPa,qdc_dP_kPa,branch_other_dP_kPa
C01,compute,1,0.06666666666666667,5800.0,0.08985231199225996,6.022845275181723,5.285430117191762,-12.243634433522978,78.66405064228577,-0.1602024756533835,78.82425311793915,40.0,55.637887961903516,15.637887961903516,53.72642027106809,44.40390883694933,18.568907331815172,15.851436949174651
C02,compute,2,0.13333333333333333,5800.0,0.08965459746504688,6.022845275181723,5.27379985088511,-12.436736958579973,77.8269134916713,-0.6550375881304826,78.48195107980179,40.0,55.672308720702404,15.672308720702404,53.63832882441608,44.20870765640775,18.48727774722506,15.785965676168994
C03,compute,3,0.2,5800.0,0.08947347236981326,6.022845275181723,5.263145433518427,-12.613637026237146,77.00454743272505,-1.1644694259211523,78.16901685864619,40.0,55.70397463124971,15.703974631249707,53.540288859948305,44.03026241851455,18.412655193196994,15.72609924693467
C04,compute,4,0.26666666666666666,5800.0,0.0893082502967985,6.022845275181723,5.25342648804697,-12.775005034668405,76.19627153948377,-1.6878264153352303,77.88409795481901,40.0,55.73297204194614,15.732972041946141,53.43094749190891,43.86779964091584,18.3447162134739,15.671582100429298
C05,compute,5,0.3333333333333333,5800.0,0.08915823738405614,6.022845275181723,5.244602199062125,-12.921518660399531,75.4014097666482,-2.2244425446692797,77.62585231131747,40.0,55.75939306954473,15.759393069544728,53.30866130174644,43.720552113874376,18.283139974892922,15.622160222550177
C06,compute,6,0.39999999999999997,5800.0,0.08902273275735476,6.022845275181723,5.236631338667927,-13.053862428668728,74.61929030265485,-2.773656851458983,77.39294715411383,40.0,55.78333522244071,15.783335222440712,53.17141543722971,43.587758211730716,18.227607979451026,15.577580962932084
C07,compute,7,0.4666666666666667,5800.0,0.08890102897632034,6.022845275181723,5.229472292724726,-13.172727277691187,73.8492449360183,-3.3348129602938417,77.18405789631214,40.0,55.80490101600702,15.804901016007022,53.01671416888968,43.468661241767016,18.17780379201166,15.537592862533455
C08,compute,8,0.5333333333333333,5800.0,0.08879241248902327,6.022845275181723,5.223083087589604,-13.278810114676054,73.09060843282079,-3.9072586827897067,76.99786711561049,40.0,55.824197582782915,15.824197582782915,52.84143041447987,43.3625088359147,18.13341278592797,15.5019454937678
C09,compute,9,0.6,5800.0,0.08869616410041503,6.022845275181723,5.217421417671472,-13.372813358316757,72.34271792264771,-4.490345697081429,76.83306361972913,40.0,55.84133627964019,15.841336279640188,52.641595080134664,43.268552393702635,18.09412191009383,15.470389315932664
S01,switch,10,0.6666666666666666,1240.0,0.049587195924817896,1.2876427829698858,2.9168938779304643,126.5297422941159,71.60491228948246,-5.083429333368476,76.68834162285093,40.0,46.06506379464389,6.065063794643891,52.41209612149623,49.177799993725536,12.294449998431384,15.21609163069403
