tray_id,tray_type,rack_position,elevation_m,heat_load_W,mass_flow_kg_s,target_flow_LPM,actual_flow_LPM,flow_error_percent,supply_pressure_kPa,return_pressure_kPa,branch_dP_kPa,T_in_C,T_out_C,deltaT_C,return_mix_C,coldplate_dP_kPa,qdc_dP_kPa,branch_other_dP_kPa
S04,switch,13,0.8666666666666667,1240.0,0.04928059093191358,1.2876427829698858,2.8988582901125635,125.1290752724515,72.30327924803115,-3.4531031717717666,75.75638241980292,40.0,46.10277039641477,6.102770396414769,53.41590618785551,48.571532851972066,12.142883212993016,15.041966354837847
S05,switch,14,0.9333333333333333,1240.0,0.04917908917458548,1.2876427829698858,2.892887598505028,124.6653836580921,71.48325912231583,-3.96584051646008,75.4490996387759,40.0,46.1153566986211,6.115356698621099,53.76617327555658,48.371656240836614,12.092914060209154,14.984529337730184
S06,switch,15,1.0,1240.0,0.049086334439338214,1.2876427829698858,2.88743143760813,124.2416511626314,70.67690016403745,-4.491937748455983,75.16883791249343,40.0,46.12690384626461,6.126903846264611,54.150215721283814,48.18936457381122,12.047341143452805,14.932132195229402
S07,switch,16,1.0666666666666667,1240.0,0.04900194663667591,1.2876427829698858,2.88246744921623,123.85614141897013,69.88356190378141,-5.030743811899374,74.9143057156808,40.0,46.13744733389319,6.137447333893192,54.573399250328805,48.02381548367267,12.005953870918168,14.884536361089959
S08,switch,17,1.1333333333333333,1240.0,0.04892554055360315,1.2876427829698858,2.877972973741362,123.50709465426866,69.10260759367269,-5.581609198097475,74.68421679177015,40.0,46.14702492872772,6.147024928727717,55.04227062677711,47.87417036924533,11.968542592311332,14.8415038302135
S09,switch,18,1.2,1240.0,0.04885672585223414,1.2876427829698858,2.8739250501314197,123.19272768359335,68.33340357959105,-6.143884811835177,74.47728839142621,40.0,46.155676555354546,6.155676555354546,55.564902032151394,47.73959322000728,11.93489830500182,14.802796866417106
C10,compute,19,1.2666666666666666,5800.0,0.0871991437893078,6.022845275181723,5.129361399371048,-14.83491331733933,67.57531867952477,-6.7169206871886535,74.29223936671343,40.0,56.11276794244759,16.11276794244759,56.15136345069169,41.820298726736084,17.488488558453266,14.983452081524087
C11,compute,20,1.3333333333333333,5800.0,0.08711064712807437,6.022845275181723,5.124155713416139,-14.921345654832027,66.83554549808832,-7.307815277010861,74.14336077509918,40.0,56.12910516368896,16.129105163688962,56.156200893840946,41.73545663689541,17.45300913906535,14.954894999138393
C12,compute,21,1.4,5800.0,0.08704123766247823,6.022845275181723,5.12007280367519,-14.989136035530892,66.11209017666181,-7.914605872194927,74.02669604885672,40.0,56.14194193003067,16.14194193003067,56.16007914589824,41.6689737959881,17.425207223776845,14.932515029091782
C13,compute,22,1.4666666666666666,5800.0,0.08698859531086665,6.022845275181723,5.116976194756862,-15.040550421536924,65.40295083649704,-8.535323542002113,73.93827437849914,40.0,56.151691376373435,16.151691376373435,56.16310597857387,41.61858642786753,17.404136142562784,14.91555180806884
C14,compute,23,1.5333333333333332,5800.0,0.08695036924973687,6.022845275181723,5.114727602925698,-15.077884799699179,64.70611204206418,-9.167987996838526,73.8741000389027,40.0,56.15877828714844,16.158778287148436,56.16539083533712,41.58201691966073,17.388843439130852,14.903239680111138
C15,compute,24,1.5999999999999999,5800.0,0.0869241740966051,6.022845275181723,5.113186711565007,-15.10346890970515,64.01953793537419,-9.81060129772968,73.83013923310386,40.0,56.16363832301539,16.16363832301539,56.16704481810177,41.55696623307303,17.378367697466903,14.894805302563942
C16,compute,25,1.6666666666666667,5800.0,0.0869075826481139,6.022845275181723,5.1122107440067,-15.119673336578401,63.34116278921478,-10.461139304995362,73.80230209421015,40.0,56.166718078090526,16.166718078090526,56.168180635563374,41.54110356956312,17.371734219999126,14.889464304647927
C17,compute,26,1.7333333333333334,5800.0,0.08689811176572063,6.022845275181723,5.111653633277683,-15.128923295751557,62.66887596581843,-11.117538205384806,73.78641417120323,40.0,56.16847661828564,16.168476618285638,56.16891201353974,41.532050056462204,17.36794820542965,14.886415909311381
C18,compute,27,1.8,5800.0,0.08689342262897704,6.022845275181723,5.111377801704531,-15.133503051009242,62.00083466527859,-11.777713848679976,73.77854851395857,40.0,56.1693474322438,16.169347432243796,56.1693474322438,41.5275679289791,17.366073861209443,14.884906723770024
