tray_id,tray_type,rack_position,elevation_m,heat_load_W,mass_flow_kg_s,target_flow_LPM,actual_flow_LPM,flow_error_percent,supply_pressure_kPa,return_pressure_kPa,branch_dP_kPa,T_in_C,T_out_C,deltaT_C,return_mix_C,coldplate_dP_kPa,qdc_dP_kPa,branch_other_dP_kPa,orifice_diameter_mm,orifice_Cd,orifice_dP_kPa
C01,compute,1,0.06666666666666667,5800.0,0.10792995863940795,6.022845275181723,6.081074943764709,0.966813290438192,113.49903693092915,-0.1597598800863051,113.65879681101546,40.0,55.845428686981336,15.845428686981336,55.99724941980509,64.06881784547372,26.792414735379914,22.79756423016185,,0.62,0.0
C02,compute,2,0.13333333333333333,5800.0,0.10775456019653135,6.022845275181723,6.071192506213558,0.8027307497182192,112.62221296674656,-0.672386470051877,113.29459943679844,40.0,55.87099153934258,15.870991539342583,56.005352993669476,63.86074883731343,26.705404059240166,22.72844654024483,,0.62,0.0
C03,compute,3,0.2,5800.0,0.107596157265397,6.022845275181723,6.06226764320348,0.6545472483612507,111.76341056670302,-1.2027775139388324,112.96618808064184,40.0,55.89414842598114,15.894148425981143,56.012916150419414,63.673131820540235,26.626946034044096,22.666110226057498,,0.62,0.0
C04,compute,4,0.26666666666666666,5800.0,0.10745391334396763,6.022845275181723,6.054253223876249,0.5214802516004976,110.92168492574591,-1.7499953225194174,112.67168024826533,40.0,55.91500069748275,15.915000697482753,56.019989369610585,63.50488921113099,26.55659003374568,22.610201003388703,,0.62,0.0
C05,compute,5,0.3333333333333333,5800.0,0.1073269840332516,6.022845275181723,6.047101672437197,0.40273983719001244,110.09609505914086,-2.3131062314884385,112.4092012906293,40.0,55.933654174025264,15.933654174025264,56.0266286692833,63.35494825920614,26.493887453849837,22.560365577573304,,0.62,0.0
C06,compute,6,0.39999999999999997,5800.0,0.10721451736661121,6.022845275181723,6.040764986709367,0.2975290034675968,109.28570293954671,-2.8911797567025657,112.17688269624928,40.0,55.950218804330916,15.950218804330916,56.0328972816875,63.22224003785457,26.438391288557366,22.516251369837324,,0.62,0.0
C07,compute,7,0.4666666666666667,5800.0,0.10711565409639927,6.022845275181723,6.035194754283419,0.205043937498837,108.48957263754143,-3.483287754927863,111.97286039246929,40.0,55.964808333839585,15.964808333839585,56.03886806649473,63.10569843874701,26.38965571074875,22.477506242973494,,0.62,0.0
C08,compute,8,0.5333333333333333,5800.0,0.10702952792796107,6.022845275181723,6.030342165701949,0.1244742339823802,107.70676945851379,-4.088503583277721,111.79527304179152,40.0,55.977539986145814,15.977539986145814,56.04462706081375,63.0042591666521,26.347235651509052,22.443778223630353,,0.62,0.0
C09,compute,9,0.6,5800.0,0.10695526568892895,6.022845275181723,6.026158023998025,0.05500305362237831,106.93635906646276,-4.705901248129072,111.64226031459182,40.0,55.98853416188251,15.988534161882512,56.05027883359156,62.9168587222416,26.31068637475558,22.414715217594647,,0.62,0.0
S01,switch,10,0.6666666666666666,1240.0,0.022990151186009947,1.2876427829698855,1.2953292495709465,0.5969409142598185,106.17740658182663,-5.334554530780293,111.51196111260693,40.0,55.90316891824784,15.903168918247843,56.055954801715416,10.570941031111891,2.642735257777973,98.29828482371708,,0.62,0.0
S02,switch,11,0.7333333333333333,1240.0,0.02297721828575065,1.2876427829698855,1.2946005738936048,0.5403510209307872,105.42079565768088,-5.965506469101278,111.38630212678216,40.0,55.912040223392125,15.912040223392125,56.05903450993776,10.559051203020681,2.6397628007551703,98.1874881230063,,0.62,0.0
S03,switch,12,0.7999999999999999,1240.0,0.022964746872258926,1.2876427829698855,1.2938978996680803,0.48578043390012615,104.6664819788263,-6.598713198842854,111.26519517766916,40.0,55.920604352073724,15.920604352073724,56.06205670933974,10.547591978138522,2.6368979945346305,98.08070520499601,,0.62,0.0
S04,switch,13,0.8666666666666667,1240.0,0.02295272863753912,1.2876427829698855,1.2932207587987221,0.4331928002556094,103.914421298915,-7.234130927493532,111.14855222640853,40.0,55.92886601012094,15.928866010120942,56.065024384755134,10.53655503817017,2.6341387595425423,97.97785842869585,,0.62,0.0
S05,switch,14,0.9333333333333333,1240.0,0.022941155241569963,1.2876427829698855,1.2925686813854669,0.38255162695201,103.16456943499702,-7.871715928909626,111.03628536390664,40.0,55.93682998298294,15.936829982982943,56.067940662373644,10.525932076356261,2.6314830190890652,97.87887026846134,,0.62,0.0
S06,switch,15,1.0,1240.0,0.0229300183127708,1.2876427829698855,1.2919411957501081,0.33382028285116655,102.41688226207799,-8.51142453795723,110.92830680003523,40.0,55.94450113366196,15.944501133661959,56.070808824026756,10.515714796480083,2.6289286991200207,97.78366330443514,,0.62,0.0
